ik,n,t,eps,lam_1s,E0eff_1s,lam_2s,E0eff_2s,lam_2p,E0eff_2p,lam
17,8,0.11086,0.4912251669,2.487557879122934e-06,2.3272399283419043,0.00016181616244392388,0.1818127690856913,0.0726592391313497,2.20581280809256,0.07282354285167274
18,1,0.057038,-0.0933523008,2.785060589137514e-06,2.368666870622661,0.0019504613012433422,0.3137666734959568,0.0026770612755201654,2.183574661572815,0.004630307637352645
18,2,0.057038,0.4357819848,2.501483888442182e-06,2.328604789705865,0.00018437759001640702,0.1869948044006457,0.08002281941454856,2.2318937105459606,0.08020969848845341
18,3,0.057038,0.44136439,2.4968754353432835e-06,2.3278255671392833,0.00017642192436447823,0.18470040510429098,0.0784832451943399,2.2196275351315258,0.07866216399413972
18,4,0.057038,0.4414683575,2.496184085166709e-06,2.327690865295322,0.00017550427883713707,0.18442706180879356,0.07832065670583294,2.2179194770361907,0.07849865716875525
18,5,0.057038,0.4699039321,2.4959225650824287e-06,2.328373956574892,0.0001757551002323951,0.18568924740912565,0.07612981874756151,2.2258046207017976,0.07630806977035899
18,6,0.057038,0.4713872768,2.4929358189987e-06,2.3278175270196333,0.00017182842952881116,0.18454707105492738,0.07536443266376773,2.2185494436701356,0.07553875402911554
18,7,0.057038,0.4861119082,2.488509891999341e-06,2.3272993507347812,0.00016340134601280476,0.1821832550539576,0.07320353982150396,2.2071018936992166,0.07336942967740877
18,8,0.057038,0.4891462107,2.4877103249892067e-06,2.327217123735162,0.00016208319177843223,0.18182930699833408,0.07283719997383858,2.205738193581371,0.07300177087594201
19,1,0.052809,-0.0934238593,2.785091833345821e-06,2.368670621048464,0.001950934617498161,0.31377954319620005,0.0025329663006919286,2.155281321610901,0.004486686010023435
19,2,0.052809,0.4371555518,2.5003581371814534e-06,2.328415025794569,0.00018244887066762845,0.18645141896425105,0.0796456807195306,2.2289439134650597,0.07983062994833541
19,3,0.052809,0.441963874,2.496337571036809e-06,2.3277333594090392,0.00017555178040337086,0.1844461745123997,0.07830964275760952,2.2182328315139532,0.07848769087558392
19,4,0.052809,0.4420711155,2.4957041007861543e-06,2.3276101862363623,0.00017470711886606884,0.18419327960026025,0.07815961576525876,2.2166628845773784,0.07833681858822561
19,5,0.052809,0.4709241049,2.4953408516872187e-06,2.3282837152212434,0.00017482826711057173,0.18543235277209832,0.07592103741351228,2.224387916548921,0.07609836102147453
19,6,0.052809,0.472120924,2.4927184362183497e-06,2.3277928887458845,0.0001714952035658279,0.18446743494173878,0.07526222658896005,2.2181343761376255,0.0754362145109621
19,7,0.052809,0.4859380069,2.4886925947283946e-06,2.327331071561816,0.00016356127248819328,0.18222001760254714,0.07325556809828,2.2074589408507976,0.07342161806336292
19,8,0.052809,0.4885454126,2.4859858198098346e-06,2.3268514857961553,0.0001589327052754041,0.18067099854687446,0.07244611201475773,2.199590262639945,0.07260753070585295
20,1,0.042515,-0.0935750201,2.785164392782017e-06,2.3686797327319624,0.0019520382891276718,0.3138107329653932,0.0022284311096746885,2.0881071956845165,0.004183254563195142
20,2,0.042515,0.4401609445,2.4977930294754223e-06,2.327979051849152,0.00017810132903111145,0.18520125230199355,0.0788013469845419,2.2221909496935597,0.07898194610660249
20,3,0.042515,0.4432962358,2.4951015805045774e-06,2.327520209203334,0.00017355793782274838,0.18385681750491606,0.07791575941526081,2.2150131800802506,0.07809181245466407
20,4,0.042515,0.4433949445,2.494623017882455e-06,2.3274275147445085,0.00017291333228209278,0.18366143951132627,0.0778008731097529,2.2138181328952666,0.07797628106505287
20,5,0.042515,0.4733871201,2.4939187810134265e-06,2.328062205632967,0.00017257887834117426,0.18480252572805161,0.07541525708464135,2.220918886657957,0.07559032988176353
20,6,0.042515,0.47405653,2.4920993256402652e-06,2.3277186221485042,0.0001705244663519294,0.18422451148713093,0.07498295859160885,2.2168783461232846,0.07515597515728642
20,7,0.042515,0.4855397241,2.48907869916641e-06,2.3273973174687828,0.00016389801061036696,0.18229576531235575,0.07336872700520625,2.208209216591639,0.07353511409451578
20,8,0.042515,0.4869439145,2.4873587300890173e-06,2.3270858899359217,0.00016088455457207414,0.18127866627799694,0.07286855596768248,2.2030589915013334,0.07303192788098464
21,1,0.133793,-0.0910969769,2.7838826026359086e-06,2.3685135662633265,0.001932571557107561,0.3132427543642588,0.007155694346222838,2.5912232333763137,0.009091049785933034
21,2,0.133793,0.4034242068,2.5230143667023344e-06,2.332057766552339,0.00022454300056446228,0.19703617135732296,0.08791656370503705,2.286832668251588,0.08814362971996821
21,3,0.133793,0.4270649921,2.5061232811490868e-06,2.329307288626132,0.00019250269514243607,0.1891025416103299,0.08184941849876921,2.2433131588096,0.0820444273171928
21,4,0.133793,0.4278007685,2.5072404592403594e-06,2.3295461357698173,0.00019382225884422398,0.18947526598739567,0.08203165507043429,2.246004646117382,0.08222798456973776
21,5,0.133793,0.4514555953,2.5060365344467146e-06,2.329920271573073,0.0001925820612601425,0.19013025776268064,0.07987332033566642,2.2502981657783385,0.08006840843346101
21,6,0.133793,0.4615067177,2.4971074503633313e-06,2.328398252176277,0.00017847545327400767,0.1862952118881655,0.07703733793882239,2.2278034645086433,0.07721831049954676
21,7,0.133793,0.4903970937,2.4841861479419334e-06,2.3265524058353035,0.00015967167441629103,0.18132694292935803,0.07197715278098701,2.1987552965460866,0.07213930864155124
21,8,0.133793,0.4920697538,2.4872495917892883e-06,2.327199739354759,0.00016135686504316086,0.1816870899433349,0.0725319078750353,2.2051466210641673,0.07269575198967025
22,1,0.229262,-0.0857673047,2.781128131408542e-06,2.3681562373148393,0.0018913707320958506,0.3120222031414986,0.017309993859920304,2.7939711642467953,0.019204145720147562
22,2,0.229262,0.3581346851,2.5481265998850205e-06,2.3358443726950036,0.0002807584928946519,0.20835758983234112,0.09827113513308845,2.349305913114947,0.09855444175258299
