r_bohr,u_c,V_H_c
6.87400,1.47026678e-49,1.45475706e-01
6.87600,1.42134512e-49,1.45433392e-01
6.87800,1.37405127e-49,1.45391102e-01
6.88000,1.32833106e-49,1.45348837e-01
6.88200,1.28413215e-49,1.45306597e-01
6.88400,1.24140390e-49,1.45264381e-01
6.88600,1.20009739e-49,1.45222190e-01
6.88800,1.16016531e-49,1.45180023e-01
6.89000,1.12156192e-49,1.45137881e-01
6.89200,1.08424302e-49,1.45095763e-01
6.89400,1.04816587e-49,1.45053670e-01
6.89600,1.01328914e-49,1.45011601e-01
6.89800,9.79572898e-50,1.44969556e-01
6.90000,9.46978527e-50,1.44927536e-01
6.90200,9.15468699e-50,1.44885540e-01
6.90400,8.85007327e-50,1.44843569e-01
6.90600,8.55559524e-50,1.44801622e-01
6.90800,8.27091565e-50,1.44759699e-01
6.91000,7.99570848e-50,1.44717800e-01
6.91200,7.72965854e-50,1.44675926e-01
6.91400,7.47246113e-50,1.44634076e-01
6.91600,7.22382170e-50,1.44592250e-01
6.91800,6.98345549e-50,1.44550448e-01
6.92000,6.75108721e-50,1.44508671e-01
6.92200,6.52645075e-50,1.44466917e-01
6.92400,6.30928884e-50,1.44425188e-01
6.92600,6.09935277e-50,1.44383483e-01
6.92800,5.89640211e-50,1.44341801e-01
6.93000,5.70020443e-50,1.44300144e-01
6.93200,5.51053503e-50,1.44258511e-01
6.93400,5.32717669e-50,1.44216902e-01
6.93600,5.14991941e-50,1.44175317e-01
6.93800,4.97856020e-50,1.44133756e-01
6.94000,4.81290280e-50,1.44092219e-01
6.94200,4.65275748e-50,1.44050706e-01
6.94400,4.49794085e-50,1.44009217e-01
6.94600,4.34827559e-50,1.43967751e-01
6.94800,4.20359029e-50,1.43926310e-01
6.95000,4.06371926e-50,1.43884892e-01
6.95200,3.92850231e-50,1.43843498e-01
6.95400,3.79778457e-50,1.43802128e-01
6.95600,3.67141634e-50,1.43760782e-01
6.95800,3.54925289e-50,1.43719460e-01
6.96000,3.43115432e-50,1.43678161e-01
6.96200,3.31698537e-50,1.43636886e-01
6.96400,3.20661528e-50,1.43595635e-01
6.96600,3.09991766e-50,1.43554407e-01
6.96800,2.99677030e-50,1.43513203e-01
6.97000,2.89705508e-50,1.43472023e-01
6.97200,2.80065779e-50,1.43430866e-01
6.97400,2.70746804e-50,1.43389733e-01
6.97600,2.61737908e-50,1.43348624e-01
6.97800,2.53028776e-50,1.43307538e-01
6.98000,2.44609433e-50,1.43266476e-01
6.98200,2.36470236e-50,1.43225437e-01
6.98400,2.28601863e-50,1.43184422e-01
6.98600,2.20995304e-50,1.43143430e-01
6.98800,2.13641846e-50,1.43102461e-01
6.99000,2.06533068e-50,1.43061516e-01
6.99200,1.99660829e-50,1.43020595e-01
6.99400,1.93017258e-50,1.42979697e-01
6.99600,1.86594746e-50,1.42938822e-01
6.99800,1.80385937e-50,1.42897971e-01
7.00000,1.74383722e-50,1.42857143e-01
7.00200,1.68581225e-50,1.42816338e-01
7.00400,1.62971801e-50,1.42775557e-01
7.00600,1.57549026e-50,1.42734799e-01
7.00800,1.52306690e-50,1.42694064e-01
7.01000,1.47238788e-50,1.42653352e-01
7.01200,1.42339517e-50,1.42612664e-01
7.01400,1.37603264e-50,1.42571999e-01
7.01600,1.33024607e-50,1.42531357e-01
7.01800,1.28598301e-50,1.42490738e-01
7.02000,1.24319277e-50,1.42450142e-01
7.02200,1.20182634e-50,1.42409570e-01
7.02400,1.16183634e-50,1.42369021e-01
7.02600,1.12317698e-50,1.42328494e-01
7.02800,1.08580399e-50,1.42287991e-01
7.03000,1.04967454e-50,1.42247511e-01
7.03200,1.01474728e-50,1.42207053e-01
7.03400,9.80982200e-51,1.42166619e-01
7.03600,9.48340624e-51,1.42126208e-01
7.03800,9.16785172e-51,1.42085820e-01
7.04000,8.86279704e-51,1.42045455e-01
7.04200,8.56789283e-51,1.42005112e-01
7.04400,8.28280134e-51,1.41964793e-01
7.04600,8.00719606e-51,1.41924496e-01
7.04800,7.74076135e-51,1.41884222e-01
7.05000,7.48319206e-51,1.41843972e-01
7.05200,7.23419320e-51,1.41803744e-01
7.05400,6.99347960e-51,1.41763538e-01
7.05600,6.76077558e-51,1.41723356e-01
7.05800,6.53581462e-51,1.41683196e-01
7.06000,6.31833908e-51,1.41643059e-01
7.06200,6.10809988e-51,1.41602945e-01
7.06400,5.90485625e-51,1.41562854e-01
7.06600,5.70837541e-51,1.41522785e-01
7.06800,5.51843234e-51,1.41482739e-01
7.07000,5.33480949e-51,1.41442716e-01
7.07200,5.15729657e-51,1.41402715e-01
7.07400,4.98569028e-51,1.41362737e-01
7.07600,4.81979407e-51,1.41322781e-01
7.07800,4.65941795e-51,1.41282848e-01
7.08000,4.50437823e-51,1.41242938e-01
7.08200,4.35449737e-51,1.41203050e-01
7.08400,4.20960369e-51,1.41163185e-01
7.08600,4.06953126e-51,1.41123342e-01
7.08800,3.93411965e-51,1.41083521e-01
7.09000,3.80321377e-51,1.41043724e-01
7.09200,3.67666371e-51,1.41003948e-01
7.09400,3.55432452e-51,1.40964195e-01
7.09600,3.43605609e-51,1.40924464e-01
7.09800,3.32172297e-51,1.40884756e-01
7.10000,3.21119422e-51,1.40845070e-01
7.10200,3.10434324e-51,1.40805407e-01
7.10400,3.00104767e-51,1.40765766e-01
7.10600,2.90118919e-51,1.40726147e-01
7.10800,2.80465345e-51,1.40686550e-01
7.11000,2.71132988e-51,1.40646976e-01
7.11200,2.62111159e-51,1.40607424e-01
7.11400,2.53389527e-51,1.40567894e-01
7.11600,2.44958102e-51,1.40528387e-01
7.11800,2.36807228e-51,1.40488901e-01
7.12000,2.28927569e-51,1.40449438e-01
7.12200,2.21310102e-51,1.40409997e-01
7.12400,2.13946102e-51,1.40370578e-01
7.12600,2.06827135e-51,1.40331182e-01
7.12800,1.99945047e-51,1.40291807e-01
7.13000,1.93291957e-51,1.40252454e-01
7.13200,1.86860246e-51,1.40213124e-01
7.13400,1.80642546e-51,1.40173816e-01
7.13600,1.74631737e-51,1.40134529e-01
7.13800,1.68820934e-51,1.40095265e-01
7.14000,1.63203483e-51,1.40056022e-01
7.14200,1.57772949e-51,1.40016802e-01
7.14400,1.52523114e-51,1.39977604e-01
7.14600,1.47447965e-51,1.39938427e-01
7.14800,1.42541688e-51,1.39899273e-01
7.15000,1.37798666e-51,1.39860140e-01
7.15200,1.33213465e-51,1.39821029e-01
7.15400,1.28780834e-51,1.39781940e-01
7.15600,1.24495697e-51,1.39742873e-01
7.15800,1.20353146e-51,1.39703828e-01
7.16000,1.16348437e-51,1.39664804e-01
7.16200,1.12476982e-51,1.39625803e-01
7.16400,1.08734348e-51,1.39586823e-01
7.16600,1.05116249e-51,1.39547865e-01
7.16800,1.01618540e-51,1.39508929e-01
7.17000,9.82372158e-52,1.39470014e-01
7.17200,9.49684037e-52,1.39431121e-01
7.17400,9.18083599e-52,1.39392250e-01
7.17600,8.87534651e-52,1.39353400e-01
7.17800,8.58002206e-52,1.39314572e-01
7.18000,8.29452441e-52,1.39275766e-01
7.18200,8.01852657e-52,1.39236981e-01
7.18400,7.75171244e-52,1.39198218e-01
7.18600,7.49377644e-52,1.39159477e-01
7.18800,7.24442316e-52,1.39120757e-01
7.19000,7.00336700e-52,1.39082058e-01
7.19200,6.77033189e-52,1.39043382e-01
7.19400,6.54505093e-52,1.39004726e-01
7.19600,6.32726611e-52,1.38966092e-01
7.19800,6.11672799e-52,1.38927480e-01
7.20000,5.91319544e-52,1.38888889e-01
7.20200,5.71643536e-52,1.38850319e-01
7.20400,5.52622240e-52,1.38811771e-01
7.20600,5.34233871e-52,1.38773245e-01
7.20800,5.16457368e-52,1.38734739e-01
7.21000,4.99272371e-52,1.38696255e-01
7.21200,4.82659199e-52,1.38657793e-01
7.21400,4.66598825e-52,1.38619351e-01
7.21600,4.51072853e-52,1.38580931e-01
7.21800,4.36063503e-52,1.38542533e-01
7.22000,4.21553584e-52,1.38504155e-01
7.22200,4.07526478e-52,1.38465799e-01
7.22400,3.93966119e-52,1.38427464e-01
7.22600,3.80856976e-52,1.38389150e-01
7.22800,3.68184036e-52,1.38350858e-01
7.23000,3.55932784e-52,1.38312586e-01
7.23200,3.44089189e-52,1.38274336e-01
7.23400,3.32639685e-52,1.38236107e-01
7.23600,3.21571160e-52,1.38197899e-01
7.23800,3.10870937e-52,1.38159713e-01
7.24000,3.00526760e-52,1.38121547e-01
7.24200,2.90526783e-52,1.38083402e-01
7.24400,2.80859553e-52,1.38045279e-01
7.24600,2.71513996e-52,1.38007176e-01
7.24800,2.62479411e-52,1.37969095e-01
7.25000,2.53745449e-52,1.37931034e-01
7.25200,2.45302107e-52,1.37892995e-01
7.25400,2.37139714e-52,1.37854977e-01
7.25600,2.29248924e-52,1.37816979e-01
7.25800,2.21620697e-52,1.37779002e-01
7.26000,2.14246298e-52,1.37741047e-01
7.26200,2.07117279e-52,1.37703112e-01
7.26400,2.00225478e-52,1.37665198e-01
7.26600,1.93562999e-52,1.37627305e-01
7.26800,1.87122212e-52,1.37589433e-01
7.27000,1.80895742e-52,1.37551582e-01
7.27200,1.74876455e-52,1.37513751e-01
7.27400,1.69057459e-52,1.37475942e-01
7.27600,1.63432089e-52,1.37438153e-01
7.27800,1.57993902e-52,1.37400385e-01
7.28000,1.52736669e-52,1.37362637e-01
7.28200,1.47654370e-52,1.37324911e-01
7.28400,1.42741183e-52,1.37287205e-01
7.28600,1.37991481e-52,1.37249520e-01
7.28800,1.33399825e-52,1.37211855e-01
7.29000,1.28960955e-52,1.37174211e-01
7.29200,1.24669788e-52,1.37136588e-01
7.29400,1.20521408e-52,1.37098985e-01
7.29600,1.16511065e-52,1.37061404e-01
7.29800,1.12634166e-52,1.37023842e-01
7.30000,1.08886270e-52,1.36986301e-01
7.30200,1.05263084e-52,1.36948781e-01
7.30400,1.01760459e-52,1.36911281e-01
7.30600,9.83743837e-53,1.36873802e-01
7.30800,9.51009794e-53,1.36836344e-01
7.31000,9.19364971e-53,1.36798906e-01
7.31200,8.88773125e-53,1.36761488e-01
7.31400,8.59199218e-53,1.36724091e-01
7.31600,8.30609379e-53,1.36686714e-01
7.31800,8.02970863e-53,1.36649358e-01
7.32000,7.76252015e-53,1.36612022e-01
7.32200,7.50422233e-53,1.36574706e-01
7.32400,7.25451934e-53,1.36537411e-01
7.32600,7.01312518e-53,1.36500137e-01
7.32800,6.77976339e-53,1.36462882e-01
7.33000,6.55416669e-53,1.36425648e-01
7.33200,6.33607669e-53,1.36388434e-01
7.33400,6.12524362e-53,1.36351241e-01
7.33600,5.92142600e-53,1.36314068e-01
7.33800,5.72439038e-53,1.36276915e-01
7.34000,5.53391112e-53,1.36239782e-01
7.34200,5.34977003e-53,1.36202670e-01
7.34400,5.17175622e-53,1.36165577e-01
7.34600,4.99966581e-53,1.36128505e-01
7.34800,4.83330169e-53,1.36091453e-01
7.35000,4.67247333e-53,1.36054422e-01
7.35200,4.51699652e-53,1.36017410e-01
7.35400,4.36669319e-53,1.35980419e-01
7.35600,4.22139120e-53,1.35943448e-01
7.35800,4.08092412e-53,1.35906496e-01
7.36000,3.94513108e-53,1.35869565e-01
7.36200,3.81385655e-53,1.35832654e-01
7.36400,3.68695017e-53,1.35795763e-01
7.36600,3.56426660e-53,1.35758892e-01
7.36800,3.44566531e-53,1.35722041e-01
7.37000,3.33101049e-53,1.35685210e-01
7.37200,3.22017080e-53,1.35648399e-01
7.37400,3.11301929e-53,1.35611608e-01
7.37600,3.00943326e-53,1.35574837e-01
7.37800,2.90929404e-53,1.35538086e-01
7.38000,2.81248696e-53,1.35501355e-01
7.38200,2.71890113e-53,1.35464644e-01
7.38400,2.62842937e-53,1.35427952e-01
7.38600,2.54096806e-53,1.35391281e-01
7.38800,2.45641703e-53,1.35354629e-01
7.39000,2.37467943e-53,1.35317997e-01
7.39200,2.29566165e-53,1.35281385e-01
7.39400,2.21927319e-53,1.35244793e-01
7.39600,2.14542656e-53,1.35208221e-01
7.39800,2.07403718e-53,1.35171668e-01
7.40000,2.00502328e-53,1.35135135e-01
7.40200,1.93830582e-53,1.35098622e-01
7.40400,1.87380839e-53,1.35062129e-01
7.40600,1.81145711e-53,1.35025655e-01
7.40800,1.75118057e-53,1.34989201e-01
7.41000,1.69290974e-53,1.34952767e-01
7.41200,1.63657788e-53,1.34916352e-01
7.41400,1.58212046e-53,1.34879957e-01
7.41600,1.52947511e-53,1.34843581e-01
7.41800,1.47858154e-53,1.34807226e-01
7.42000,1.42938146e-53,1.34770889e-01
7.42200,1.38181852e-53,1.34734573e-01
7.42400,1.33583823e-53,1.34698276e-01
7.42600,1.29138795e-53,1.34661998e-01
7.42800,1.24841675e-53,1.34625740e-01
7.43000,1.20687542e-53,1.34589502e-01
7.43200,1.16671638e-53,1.34553283e-01
7.43400,1.12789364e-53,1.34517084e-01
7.43600,1.09036273e-53,1.34480904e-01
7.43800,1.05408067e-53,1.34444743e-01
7.44000,1.01900589e-53,1.34408602e-01
7.44200,9.85098236e-54,1.34372481e-01
7.44400,9.52318859e-54,1.34336378e-01
7.44600,9.20630221e-54,1.34300295e-01
7.44800,8.89996026e-54,1.34264232e-01
7.45000,8.60381188e-54,1.34228188e-01
7.45200,8.31751787e-54,1.34192163e-01
7.45400,8.04075034e-54,1.34156158e-01
7.45600,7.77319229e-54,1.34120172e-01
7.45800,7.51453728e-54,1.34084205e-01
7.46000,7.26448904e-54,1.34048257e-01
7.46200,7.02276120e-54,1.34012329e-01
7.46400,6.78907690e-54,1.33976420e-01
7.46600,6.56316848e-54,1.33940530e-01
7.46800,6.34477719e-54,1.33904660e-01
7.47000,6.13365292e-54,1.33868809e-01
7.47200,5.92955384e-54,1.33832976e-01
7.47400,5.73224620e-54,1.33797164e-01
7.47600,5.54150400e-54,1.33761370e-01
7.47800,5.35710878e-54,1.33725595e-01
7.48000,5.17884936e-54,1.33689840e-01
7.48200,5.00652155e-54,1.33654103e-01
7.48400,4.83992798e-54,1.33618386e-01
7.48600,4.67887784e-54,1.33582688e-01
7.48800,4.52318668e-54,1.33547009e-01
7.49000,4.37267618e-54,1.33511348e-01
7.49200,4.22717395e-54,1.33475707e-01
7.49400,4.08651333e-54,1.33440085e-01
7.49600,3.95053323e-54,1.33404482e-01
7.49800,3.81907790e-54,1.33368898e-01
7.50000,3.69199677e-54,1.33333333e-01
7.50200,3.56914430e-54,1.33297787e-01
7.50400,3.45037977e-54,1.33262260e-01
7.50600,3.33556717e-54,1.33226752e-01
7.50800,3.22457498e-54,1.33191263e-01
7.51000,3.11727608e-54,1.33155792e-01
7.51200,3.01354758e-54,1.33120341e-01
7.51400,2.91327067e-54,1.33084908e-01
7.51600,2.81633050e-54,1.33049494e-01
7.51800,2.72261604e-54,1.33014099e-01
7.52000,2.63201996e-54,1.32978723e-01
7.52200,2.54443848e-54,1.32943366e-01
7.52400,2.45977131e-54,1.32908028e-01
7.52600,2.37792145e-54,1.32872708e-01
7.52800,2.29879518e-54,1.32837407e-01
7.53000,2.22230185e-54,1.32802125e-01
7.53200,2.14835386e-54,1.32766861e-01
7.53400,2.07686651e-54,1.32731617e-01
7.53600,2.00775793e-54,1.32696391e-01
7.53800,1.94094895e-54,1.32661183e-01
7.54000,1.87636306e-54,1.32625995e-01
7.54200,1.81392629e-54,1.32590825e-01
7.54400,1.75356712e-54,1.32555673e-01
7.54600,1.69521643e-54,1.32520541e-01
7.54800,1.63880737e-54,1.32485427e-01
7.55000,1.58427534e-54,1.32450331e-01
7.55200,1.53155788e-54,1.32415254e-01
7.55400,1.48059461e-54,1.32380196e-01
7.55600,1.43132716e-54,1.32345156e-01
7.55800,1.38369911e-54,1.32310135e-01
7.56000,1.33765589e-54,1.32275132e-01
7.56200,1.29314478e-54,1.32240148e-01
7.56400,1.25011479e-54,1.32205182e-01
7.56600,1.20851663e-54,1.32170235e-01
7.56800,1.16830268e-54,1.32135307e-01
7.57000,1.12942685e-54,1.32100396e-01
7.57200,1.09184464e-54,1.32065504e-01
7.57400,1.05551298e-54,1.32030631e-01
7.57600,1.02039028e-54,1.31995776e-01
7.57800,9.86436291e-55,1.31960940e-01
7.58000,9.53612139e-55,1.31926121e-01
7.58200,9.21880223e-55,1.31891322e-01
7.58400,8.91204199e-55,1.31856540e-01
7.58600,8.61548932e-55,1.31821777e-01
7.58800,8.32880455e-55,1.31787032e-01
7.59000,8.05165934e-55,1.31752306e-01
7.59200,7.78373624e-55,1.31717597e-01
7.59400,7.52472839e-55,1.31682908e-01
7.59600,7.27433914e-55,1.31648236e-01
7.59800,7.03228169e-55,1.31613583e-01
7.60000,6.79827881e-55,1.31578947e-01
7.60200,6.57206247e-55,1.31544330e-01
7.60400,6.35337357e-55,1.31509732e-01
7.60600,6.14196165e-55,1.31475151e-01
7.60800,5.93758454e-55,1.31440589e-01
7.61000,5.74000818e-55,1.31406045e-01
7.61200,5.54900625e-55,1.31371519e-01
7.61400,5.36436000e-55,1.31337011e-01
7.61600,5.18585793e-55,1.31302521e-01
7.61800,5.01329561e-55,1.31268049e-01
7.62000,4.84647537e-55,1.31233596e-01
7.62200,4.68520615e-55,1.31199160e-01
7.62400,4.52930324e-55,1.31164743e-01
7.62600,4.37858807e-55,1.31130344e-01
7.62800,4.23288802e-55,1.31095962e-01
7.63000,4.09203621e-55,1.31061599e-01
7.63200,3.95587131e-55,1.31027254e-01
7.63400,3.82423736e-55,1.30992926e-01
7.63600,3.69698360e-55,1.30958617e-01
7.63800,3.57396427e-55,1.30924326e-01
7.64000,3.45503846e-55,1.30890052e-01
7.64200,3.34006997e-55,1.30855797e-01
7.64400,3.22892712e-55,1.30821559e-01
7.64600,3.12148260e-55,1.30787340e-01
7.64800,3.01761335e-55,1.30753138e-01
7.65000,2.91720040e-55,1.30718954e-01
7.65200,2.82012875e-55,1.30684788e-01
7.65400,2.72628720e-55,1.30650640e-01
7.65600,2.63556828e-55,1.30616510e-01
7.65800,2.54786808e-55,1.30582397e-01
7.66000,2.46308615e-55,1.30548303e-01
7.66200,2.38112539e-55,1.30514226e-01
7.66400,2.30189191e-55,1.30480167e-01
7.66600,2.22529497e-55,1.30446126e-01
7.66800,2.15124684e-55,1.30412102e-01
7.67000,2.07966269e-55,1.30378096e-01
7.67200,2.01046055e-55,1.30344108e-01
7.67400,1.94356115e-55,1.30310138e-01
7.67600,1.87888786e-55,1.30276186e-01
7.67800,1.81636662e-55,1.30242251e-01
7.68000,1.75592580e-55,1.30208333e-01
7.68200,1.69749619e-55,1.30174434e-01
7.68400,1.64101085e-55,1.30140552e-01
7.68600,1.58640510e-55,1.30106687e-01
7.68800,1.53361638e-55,1.30072841e-01
7.69000,1.48258424e-55,1.30039012e-01
7.69200,1.43325022e-55,1.30005200e-01
7.69400,1.38555783e-55,1.29971406e-01
7.69600,1.33945242e-55,1.29937630e-01
7.69800,1.29488120e-55,1.29903871e-01
7.70000,1.25179312e-55,1.29870130e-01
7.70200,1.21013881e-55,1.29836406e-01
7.70400,1.16987058e-55,1.29802700e-01
7.70600,1.13094230e-55,1.29769011e-01
7.70800,1.09330938e-55,1.29735340e-01
7.71000,1.05692872e-55,1.29701686e-01
7.71200,1.02175865e-55,1.29668050e-01
7.71400,9.87758887e-56,1.29634431e-01
7.71600,9.54890486e-56,1.29600829e-01
7.71800,9.23115801e-56,1.29567245e-01
7.72000,8.92398440e-56,1.29533679e-01
7.72200,8.62703218e-56,1.29500130e-01
7.72400,8.33996124e-56,1.29466598e-01
7.72600,8.06244277e-56,1.29433083e-01
7.72800,7.79415891e-56,1.29399586e-01
7.73000,7.53480237e-56,1.29366106e-01
7.73200,7.28407608e-56,1.29332644e-01
7.73400,7.04169289e-56,1.29299198e-01
7.73600,6.80737515e-56,1.29265770e-01
7.73800,6.58085449e-56,1.29232360e-01
7.74000,6.36187146e-56,1.29198966e-01
7.74200,6.15017524e-56,1.29165590e-01
7.74400,5.94552335e-56,1.29132231e-01
7.74600,5.74768139e-56,1.29098890e-01
7.74800,5.55642276e-56,1.29065565e-01
7.75000,5.37152840e-56,1.29032258e-01
7.75200,5.19278652e-56,1.28998968e-01
7.75400,5.01999240e-56,1.28965695e-01
7.75600,4.85294813e-56,1.28932439e-01
7.75800,4.69146237e-56,1.28899201e-01
7.76000,4.53535016e-56,1.28865979e-01
7.76200,4.38443270e-56,1.28832775e-01
7.76400,4.23853713e-56,1.28799588e-01
7.76600,4.09749633e-56,1.28766418e-01
7.76800,3.96114877e-56,1.28733265e-01
7.77000,3.82933828e-56,1.28700129e-01
7.77200,3.70191387e-56,1.28667010e-01
7.77400,3.57872960e-56,1.28633908e-01
7.77600,3.45964438e-56,1.28600823e-01
7.77800,3.34452181e-56,1.28567755e-01
7.78000,3.23323003e-56,1.28534704e-01
7.78200,3.12564157e-56,1.28501671e-01
7.78400,3.02163319e-56,1.28468654e-01
7.78600,2.92108577e-56,1.28435654e-01
7.78800,2.82388414e-56,1.28402671e-01
7.79000,2.72991696e-56,1.28369705e-01
7.79200,2.63907662e-56,1.28336756e-01
7.79400,2.55125906e-56,1.28303823e-01
7.79600,2.46636370e-56,1.28270908e-01
7.79800,2.38429329e-56,1.28238010e-01
7.80000,2.30495384e-56,1.28205128e-01
7.80200,2.22825447e-56,1.28172264e-01
7.80400,2.15410734e-56,1.28139416e-01
7.80600,2.08242751e-56,1.28106585e-01
7.80800,2.01313288e-56,1.28073770e-01
7.81000,1.94614409e-56,1.28040973e-01
7.81200,1.88138440e-56,1.28008193e-01
7.81400,1.81877964e-56,1.27975429e-01
7.81600,1.75825810e-56,1.27942682e-01
7.81800,1.69975047e-56,1.27909951e-01
7.82000,1.64318973e-56,1.27877238e-01
7.82200,1.58851109e-56,1.27844541e-01
7.82400,1.53565193e-56,1.27811861e-01
7.82600,1.48455170e-56,1.27779198e-01
7.82800,1.43515187e-56,1.27746551e-01
7.83000,1.38739586e-56,1.27713921e-01
7.83200,1.34122897e-56,1.27681307e-01
7.83400,1.29659833e-56,1.27648711e-01
7.83600,1.25345280e-56,1.27616131e-01
7.83800,1.21174298e-56,1.27583567e-01
7.84000,1.17142109e-56,1.27551020e-01
7.84200,1.13244095e-56,1.27518490e-01
7.84400,1.09475790e-56,1.27485977e-01
7.84600,1.05832879e-56,1.27453479e-01
7.84800,1.02311189e-56,1.27420999e-01
7.85000,9.89066856e-57,1.27388535e-01
7.85200,9.56154704e-57,1.27356088e-01
7.85400,9.24337733e-57,1.27323657e-01
7.85600,8.93579499e-57,1.27291242e-01
7.85800,8.63844772e-57,1.27258844e-01
7.86000,8.35099494e-57,1.27226463e-01
7.86200,8.07310741e-57,1.27194098e-01
7.86400,7.80446683e-57,1.27161750e-01
7.86600,7.54476550e-57,1.27129418e-01
7.86800,7.29370597e-57,1.27097102e-01
7.87000,7.05100066e-57,1.27064803e-01
7.87200,6.81637160e-57,1.27032520e-01
7.87400,6.58955003e-57,1.27000254e-01
7.87600,6.37027615e-57,1.26968004e-01
7.87800,6.15829880e-57,1.26935771e-01
7.88000,5.95337520e-57,1.26903553e-01
7.88200,5.75527062e-57,1.26871352e-01
7.88400,5.56375815e-57,1.26839168e-01
7.88600,5.37861843e-57,1.26807000e-01
7.88800,5.19963941e-57,1.26774848e-01
7.89000,5.02661608e-57,1.26742712e-01
7.89200,4.85935026e-57,1.26710593e-01
7.89400,4.69765037e-57,1.26678490e-01
7.89600,4.54133119e-57,1.26646403e-01
7.89800,4.39021369e-57,1.26614333e-01
7.90000,4.24412476e-57,1.26582278e-01
7.90200,4.10289707e-57,1.26550240e-01
7.90400,3.96636888e-57,1.26518219e-01
7.90600,3.83438379e-57,1.26486213e-01
7.90800,3.70679063e-57,1.26454224e-01
7.91000,3.58344325e-57,1.26422250e-01
7.91200,3.46420038e-57,1.26390293e-01
7.91400,3.34892543e-57,1.26358352e-01
7.91600,3.23748636e-57,1.26326427e-01
7.91800,3.12975554e-57,1.26294519e-01
7.92000,3.02560956e-57,1.26262626e-01
7.92200,2.92492915e-57,1.26230750e-01
7.92400,2.82759898e-57,1.26198889e-01
7.92600,2.73350756e-57,1.26167045e-01
7.92800,2.64254713e-57,1.26135217e-01
7.93000,2.55461349e-57,1.26103405e-01
7.93200,2.46960594e-57,1.26071609e-01
7.93400,2.38742710e-57,1.26039829e-01
7.93600,2.30798284e-57,1.26008065e-01
7.93800,2.23118217e-57,1.25976316e-01
7.94000,2.15693711e-57,1.25944584e-01
7.94200,2.08516264e-57,1.25912868e-01
7.94400,2.01577654e-57,1.25881168e-01
7.94600,1.94869933e-57,1.25849484e-01
7.94800,1.88385418e-57,1.25817816e-01
7.95000,1.82116682e-57,1.25786164e-01
7.95200,1.76056545e-57,1.25754527e-01
7.95400,1.70198065e-57,1.25722907e-01
7.95600,1.64534532e-57,1.25691302e-01
7.95800,1.59059459e-57,1.25659713e-01
7.96000,1.53766575e-57,1.25628141e-01
7.96200,1.48649817e-57,1.25596584e-01
7.96400,1.43703324e-57,1.25565043e-01
7.96600,1.38921431e-57,1.25533517e-01
7.96800,1.34298661e-57,1.25502008e-01
7.97000,1.29829718e-57,1.25470514e-01
7.97200,1.25509484e-57,1.25439037e-01
7.97400,1.21333011e-57,1.25407575e-01
7.97600,1.17295514e-57,1.25376128e-01
7.97800,1.13392369e-57,1.25344698e-01
7.98000,1.09619106e-57,1.25313283e-01
7.98200,1.05971402e-57,1.25281884e-01
7.98400,1.02445079e-57,1.25250501e-01
7.98600,9.90360982e-58,1.25219133e-01
7.98800,9.57405552e-58,1.25187782e-01
7.99000,9.25546749e-58,1.25156446e-01
7.99200,8.94748082e-58,1.25125125e-01
7.99400,8.64974276e-58,1.25093820e-01
7.99600,8.36191225e-58,1.25062531e-01
7.99800,8.08365962e-58,1.25031258e-01
8.00000,7.81466615e-58,1.25000000e-01
8.00200,7.55462374e-58,1.24968758e-01
8.00400,7.30323453e-58,1.24937531e-01
8.00600,7.06021058e-58,1.24906320e-01
8.00800,6.82527352e-58,1.24875125e-01
8.01000,6.59815425e-58,1.24843945e-01
8.01200,6.37859264e-58,1.24812781e-01
8.01400,6.16633718e-58,1.24781632e-01
8.01600,5.96114476e-58,1.24750499e-01
8.01800,5.76278036e-58,1.24719381e-01
8.02000,5.57101675e-58,1.24688279e-01
8.02200,5.38563430e-58,1.24657193e-01
8.02400,5.20642066e-58,1.24626122e-01
8.02600,5.03317057e-58,1.24595066e-01
